,name,address,sido,gungu
315,목동한청점,서울 양천구 목동199-46 우성 대원프라자 101호,서울특별시,양천구
316,광명역점(올리브치킨),경기도 광명시 일직로12번길 11 (일직동)1층 4호,경기도,광명시
317,군포당정동점(올리브치킨),"경기도 군포시 당정역로 8 (당정동, 대우프라자 3)105호",경기도,군포시
318,구산예일점,서울 은평구 역촌동51-79번지 1층,서울특별시,은평구
319,구산동점,서울 은평구 구산동9-9번지  1층,서울특별시,은평구
320,목동역점,서울 양천구 목1동935 진도아파트상가 101.103호,서울특별시,양천구
321,도봉1점(올리브치킨),서울 도봉구 도봉동562-1,서울특별시,도봉구
322,고척점,서울특별시 구로구 경인로47다길 10 (고척동),서울특별시,구로구
323,광명하안점,"경기도 광명시 가림로 54-11 (하안동, 하안주공아파트일반상가 107호)",경기도,광명시
324,군포당동점,경기 군포시 당동872-2 산본리빙스텔 107호,경기도,군포시
325,산본2점,경기 군포시 산본동1118-6번지 1층 103호,경기도,군포시
326,용인청덕점,"경기 용인시 기흥구 청덕동250-1 호반베르디움상가 106,107호",경기도,용인시
327,개봉역점,"서울특별시 구로구 개봉로23가길 76107(개봉동,한마음프라자)",서울특별시,구로구
328,연신내점,서울특별시 은평구 갈현로 246 (갈현동)1층 중간호,서울특별시,은평구
329,용인신갈점,"경기도 용인시 기흥구 새천년로26번길 10103(신갈동,반석프라자)",경기도,용인시
330,수원한일타운점,경기 수원시 장안구 송죽동73 현광프라자 103,경기도,수원시
331,화곡2점,서울 강서구 화곡4동772-63,서울특별시,강서구
332,양천구청점,"서울특별시 양천구 목동서로 400 (신정동, 목동10단지103호,목동10단지A상가)",서울특별시,양천구
333,은평뉴타운구파발점(Cafe),서울 은평구 진관동106 은평뉴타운 마고정 동부센트레빌 301동 B104호,서울특별시,은평구
334,염창점,서울특별시 강서구 양천로 623 (염창동)1층,서울특별시,강서구
335,개봉점,서울 구로구 개봉동329-13,서울특별시,구로구
336,산본1호점,경기도 군포시  번영로 380-1,경기도,군포시
337,등촌역점,서울특별시 양천구 목동중앙북로7가길 58 (목동)1층,서울특별시,양천구
338,파장점,경기 수원시 장안구 파장동588,경기도,수원시
339,남양주묵현점,경기도 남양주시 화도읍 먹갓로28번길 14,경기도,남양주시
340,수원조원점,경기도 수원시 장안구 경수대로 920 (조원동)2층,경기도,수원시
341,광명본점,경기 광명시 광명7동720-5   1층,경기도,광명시
342,광교도청점,"경기 수원시 영통구 이의동지타워203호,204호",경기도,수원시
343,곤지암리조트점,경기도 광주시 도척면 도척윗로 278,경기도,광주시
344,용인동백호수점,경기 용인시 기흥구 동백동619-3,경기도,용인시
345,용인구갈점(express)(2),"경기도 용인시 기흥구 기흥로 18 (구갈동, 길부동산)",경기도,용인시
346,수원정자행운점(cafe)(2),"경기도 수원시 장안구 정자천로189번길 40 (정자동, 분산상가동 101,102호",경기도,수원시
347,수원천천점,경기 수원시 장안구 정자동914 대림진흥상가 101호,경기도,수원시
348,흥덕지구점,경기 용인시 기흥구 영덕동974-7 미래도프라자 103호,경기도,용인시
349,오남점,경기도 남양주시 오남읍 진건오남로 698105,경기도,남양주시
350,수원우만1점,경기 수원시 팔달구 우만동522,경기도,수원시
351,양평서종점,경기도 양평군 서종면 북한강로 769,경기도,양평군
352,까치산점,서울 강서구 화곡8동332-12,서울특별시,강서구
353,화곡5점,서울 강서구 화곡6동976-1,서울특별시,강서구
354,오류2점,서울특별시 구로구 오류로 54(오류동),서울특별시,구로구
355,천왕역점,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1",서울특별시,구로구
356,신월뉴타운점,"서울특별시 양천구 신월로15길 7(신월동,길성아파트상가(107-108))",서울특별시,양천구
357,가양역점(치킨앤비어),"서울특별시 강서구 양천로 476 (등촌동, 금부빌딩)1층7호",서울특별시,강서구
358,마석행복점,경기 남양주시 화도읍 마석우리588번지 104호,경기도,남양주시
359,수원성대점,경기 수원시 장안구 천천동561-1 105호,경기도,수원시
360,정자영화점,"경기도 수원시 장안구 장안로 52-1 (영화동, 음악자녀1층",경기도,수원시
361,강남대점,"경기도 용인시 기흥구 강남동로 12 (구갈동)108, 109호",경기도,용인시
362,군포부곡점,"경기도 군포시 송부로 222-1 (부곡동, 휴먼시아 5단지104",경기도,군포시
363,화곡1점,서울 강서구 화곡1동 358-10,서울특별시,강서구
364,수원지동점,경기 수원시 팔달구 지동144-7,경기도,수원시
365,용인동백점,"경기도 용인시 기흥구 동백3로11번길 18103,104호(중동, 로뎀빌딩)",경기도,용인시
366,영화행복점,"경기도 수원시 장안구 장안로7번길 18 (영화동)영화동, 102호, 103호",경기도,수원시
367,우만점,경기 수원시 팔달구 우만동96-6,경기도,수원시
368,의정부호원점,경기도 의정부시 평화로190번길 5 (호원동)2층,경기도,의정부시
369,수원성대역점(올리브카페),경기도 수원시 장안구 서부로2126번길 27 (율전동),경기도,수원시
370,곤지암점,경기 광주시 실촌면 곤지암리453-48번지,경기도,광주시
371,진접택지점(cafe),경기 남양주시 진접읍 금곡리1081-1번지,경기도,남양주시
372,국수리점,경기도 양평군 양서면 경강로 1041,경기도,양평군
373,수원영통1점,경기도 수원시 영통구 영통로 523(영통동),경기도,수원시
374,화곡3점,서울특별시 양천구 월정로 218 (신월동)1층,서울특별시,양천구
375,등촌3점,"서울특별시 강서구 강서로68길 36 (등촌동, 등촌주공1105",서울특별시,강서구
376,수원꽃뫼마을점,경기 수원시 팔달구 화서2동685-3 101호,경기도,수원시
377,매탄2점(명변),경기 수원시 영통구 매탄4동207-18번지,경기도,수원시
378,용인상갈점,경기 용인시 기흥구 상갈동485-1,경기도,용인시
379,수원화서2점,"경기도 수원시 팔달구 동말로25번길 96(화서동,1층)",경기도,수원시
380,가양점,"서울특별시 강서구 강서로 497 (가양동, 학원빌딩)1층",서울특별시,강서구
381,매탄점,"경기도 수원시 팔달구 권광로 246 (인계동, 래미안 노상가동 114호",경기도,수원시
382,발산점,서울특별시 강서구 강서로47길 46 (내발산동)1층,서울특별시,강서구
383,부천옥길점(올리브치킨),"경기도 부천시 옥길로 117 (옥길동, 제일프라자)1층 107호",경기도,부천시
384,마곡점(올리브카페)(명변1),"서울특별시 강서구 마곡동로 61 (마곡동, 에이스프라1층 102호",서울특별시,강서구
385,신매탄점(2),"경기도 수원시 영통구 매탄로 142 (매탄동, 양성프라102호",경기도,수원시
386,용인둔전점,경기도 용인시 처인구 포곡읍 포곡로 82 (이바돔감자1층,경기도,용인시
387,용인보라점,"경기도 용인시 기흥구 한보라2로 5-5 (보라동)(보라동,B01호)",경기도,용인시
388,수원시청점,경기도 수원시 팔달구 효원로 307번길 39(효원동),경기도,수원시
389,세류대우점,경기 수원시 팔달구 매산로3가111-9,경기도,수원시
390,고양원흥점(2)(express),"경기도 고양시 덕양구 삼원로 102 (원흥동, 엘에이치상가동 105호",경기도,고양시
391,부천역곡2점,경기 부천시 원미구 역곡동411 동부센트레빌 3단지 제상가동 103,경기도,부천시
392,의정부신곡중앙점,"경기도 의정부시 동일로 454번길 7(신곡동, 5층)",경기도,의정부시
393,마곡나루점(올리브치킨)(명변1),"서울특별시 강서구 마곡중앙로 161-8 (마곡동, 두산더C동 1층 116호",서울특별시,강서구
394,의정부용현점,경기도 의정부시 오목로15번길 241층 일부(용현동),경기도,의정부시
395,삼송스타점(올리브치킨)(3),경기도 고양시 덕양구 세솔로 114-11(일부)층 (삼송동),경기도,고양시
396,역곡역점,"경기도 부천시 원미구 부일로 702 (역곡동, 남영아파상가동 105, 106호",경기도,부천시
397,수원구운점,경기 수원시 권선구 구운동530-2,경기도,수원시
398,수원당수점,경기 수원시 권선구 당수동    인정프린스105호,경기도,수원시
399,부천괴안역곡점,"경기 부천시 소사구 범안로54, 그린홈프라자 204호",경기도,부천시
400,수원권선점,경기 수원시 권선구 권선동1049-12,경기도,수원시
401,부천원종초등점,"경기도 부천시 오정구 삼작로 400 (원종동, 원종시장)127호(원종동,원종시장)",경기도,부천시
402,신방화점,서울 강서구 방화동187-45 1층,서울특별시,강서구
403,소사시온점,경기도 부천시 소사본동 409-1 (유성메트로)1층 111호,경기도,부천시
404,수원곡선점,경기 수원시 권선구 권선동1259-9,경기도,수원시
405,수원영통벽적골점,경기 수원시 영통구 영통동976-11,경기도,수원시
406,부천원종점,"경기 부천시 오정구 원종동230-5 외1필지대창스페이스106,107호",경기도,부천시
407,공항점,서울 강서구 공항동41-44번지,서울특별시,강서구
408,부천여월점,"경기도 부천시 오정구 성곡로 16번길7, 다동 1층 1호",경기도,부천시
409,방화점(2),서울 강서구 방화동260-40 번지,서울특별시,강서구
410,안산반월점,경기 안산시 상록구 건건동645-13 1층,경기도,안산시
411,호매실수변공원점(express)(2),경기도 수원시 권선구 서수원로523번길 12-181층(금곡동),경기도,수원시
412,고양행신가람점,경기도 고양시 덕양구 행신로 351-9 (행신동)1층,경기도,고양시
413,민락스타점,경기도 의정부시 오목로225번길 89-66 (민락동)108호,경기도,의정부시
414,개화산점,서울특별시 강서구 초원로 47방화동 1층1호,서울특별시,강서구
415,광주도척점,경기도 광주시 도척면 노곡로 19(1층),경기도,광주시
416,용인삼가역점,경기도 용인시 처인구 지삼로 610 (삼가동)제1층,경기도,용인시
417,부천소사본점,경기도 부천시 소사구 소사로 211-2,경기도,부천시
418,양주장흥점,경기도 양주시 장흥면 가마골로 40-8 우남송추마을아,경기도,양주시
419,시흥은행점,"경기 시흥시 은행로152, 104",경기도,시흥시
420,방화역점,"서울특별시 강서구 금낭화로 287-50(방화동,오피앙2오피스텔111호~112호)",서울특별시,강서구
421,의정부신곡점,"경기도 의정부시 금신로 323 (신곡동, 대영프라자빌딩1층 108호",경기도,의정부시
422,무원점,경기 고양시 덕양구 행신동720,경기도,고양시
423,샘터행복점,"경기도 고양시 덕양구 중앙로557번길 7-20 (행신동, 1층 103호",경기도,고양시
424,햇빛점,경기 고양시 덕양구 행신동948-1,경기도,고양시
425,의정부점,경기 의정부시 의정부동 221-57,경기도,의정부시
426,수원세류점(치킨앤비어),경기도 수원시 권선구 정조로388번길 6(세류동)1층,경기도,수원시
427,용인공세점,경기 용인시 기흥구 고매동359 동성아파트 제상가동 102호,경기도,용인시
428,용인역북점,"경기 용인시 처인구 역북동425-7, 1층",경기도,용인시
429,시흥대야점,"경기도 시흥시 비둘기공원7길 39 (대야동, 트윈프라자A-107",경기도,시흥시
430,의정부가능점,경기 의정부시 가능1동667-20,경기도,의정부시
431,고색행복점,경기도 수원시 권선구 매송고색로 701 (고색동),경기도,수원시
432,장흥일영점(점명변2장흥행복점express2),"경기도 양주시 장흥면 호국로 156나동 2층 104호,105호",경기도,양주시
433,수원신영통점,경기 화성시 반월동 신영통현대3차아파트 (301~311동)3단지 상가 110호,경기도,화성시
434,안산월피점(4)(올리브치킨),경기도 안산시 상록구 충장로 5961층(월피동),경기도,안산시
435,안산일동점,경기 안산시 상록구 일동85-6번지  1층,경기도,안산시
436,부천중동본점,경기 부천시 원미구 중동1100 대원아파트상가동1층 107호,경기도,부천시
437,부천점(올리브팩토리),경기도 부천시 부일로 462 (심곡동),경기도,부천시
438,부천심곡점,경기도 부천시 소사구 성주로 216(심곡본동),경기도,부천시
439,화정점,경기 고양시 덕양구 화정동900-14,경기도,고양시
440,화정별빛마을점,경기 고양시 덕양구 화정2동946,경기도,고양시
441,월피공원점,"경기도 안산시 상록구 예술광장1로 22 (월피동, 안산1층 104",경기도,안산시
442,부천미리내점,"경기도 부천시 원미구 조마루로291번길 25 (중동, 센117호",경기도,부천시
443,시흥능곡점,경기 시흥시 능곡동747 광장프라자 103호,경기도,시흥시
444,고양원당점(cafe),경기 고양시 덕양구 성사동720-1번지,경기도,고양시
445,부천시민회관점,경기 부천시 원미구 중동792-2번지 1층,경기도,부천시
446,안산고잔점,경기 안산시 단원구 고잔2동670-1 주공7단지 상가 마동 102호,경기도,안산시
447,부천약대점,경기 부천시 오정구 내동31-28 효마을타운 101-101,경기도,부천시
448,옥천점,경기 양평군 옥천면 옥천리576번지,경기도,양평군
449,부천송내점,경기도 부천시 소사구 성주로 112송내동,경기도,부천시
450,고양점,"경기도 고양시 덕양구 혜음로 103 (고양동, 신성프라104호",경기도,고양시
451,본오상록수점,경기도 안산시 상록구 본이로 13 (본오동)1층,경기도,안산시
452,고양관산동점,경기도 고양시 덕양구 통일로768번길 19 (관산동)1층 104호,경기도,고양시
453,안산본오점,경기 안산시 상록구 본오3동879-16 신안2차상가 114호,경기도,안산시
454,안산고잔금강점,"경기도 안산시 상록구 중보로 22 (사동, 늘푸른아파트늘푸른아파트상가 401동 104호",경기도,안산시
455,안산선부점,경기도 안산시 단원구 선부로 165 (선부동)1층 101호,경기도,안산시
456,동탄시범단지점,"경기도 화성시 동탄반송3길 46-2 (반송동)101,102호",경기도,화성시
457,병점2점,경기도 화성시 병점중앙로 195 (진안동),경기도,화성시
458,시흥연성점,경기도 시흥시 장곡로 23 (장곡동)106호 일부,경기도,시흥시
459,양평강상점,경기 양평군 강상면 병산리 753 101호,경기도,양평군
460,동탄능동점,경기 화성시 능동1116번지 광명메이루즈상가 1층,경기도,화성시
461,안산고잔1동점,경기 안산시 단원구 고잔1동661-4 녹원상가 101호,경기도,안산시
462,부천상동2점(3),경기도 부천시 조마루로97번길 33-13 (상동)1층,경기도,부천시
463,와우리점,"경기도 화성시 효행로 229-9 (기안동)기안동, 광도와이드빌상가 102호",경기도,화성시
464,안산고잔중앙점,"경기도 안산시 단원구 광덕2로 193-11 (고잔동, 창진109호",경기도,안산시
465,부천상동3점,경기 부천시 원미구 상동534-9 모건시티 1층,경기도,부천시
466,용인양지점,경기 용인시 처인구 양지면양지리 573-5,경기도,용인시
467,부천상동점,경기 부천시 원미구 상1동392번지 한아름상가 112호,경기도,부천시
468,안산선부2점,경기 안산시 단원구 선부2동1070-11 동양빌딩101호,경기도,안산시
469,인천동양점,"인천광역시 계양구 당미길 43 (동양동, 외 13필지 동",인천광역시,계양구
470,병점1점,경기 화성시 병점동407-4 창명빌딩 107호,경기도,화성시
471,안산사동점(cafe),경기 안산시 상록구 사동1398-5번지 102호,경기도,안산시
472,동탄청계점(express)(3),"경기도 화성시 동탄대로시범길 122 (청계동, 시범호반상가동 108호",경기도,화성시
473,인천서창점,인천 남동구 서창동565-6 1층일부(102호),인천광역시,남동구
474,웅진플레이도시점,"경기도 부천시 원미구 조마루로 2상동, 스포츠센타동1층 E102호,F106호",경기도,부천시
475,동탄역점,경기도 화성시 동탄대로19길 10 (오산동)1층 101호,경기도,화성시
476,동탄푸른숲속점,"경기도 화성시 10용사로 349-11 (능동, 위너스프라자)112",경기도,화성시
477,동탄솔빛나루점,경기도 화성시 동탄반석로 99 (반송동)106호,경기도,화성시
478,부평삼산점,인천 부평구 삼산동389-2 로얄프라자 108호,인천광역시,부평구
479,경기양평점,경기도 양평군 양평읍 관문길 57,경기도,양평군
480,일산백석역점(2),경기 고양시 일산동구 백석동1318번지 일산비잔티움1단지상가 106호,경기도,고양시
481,안산원곡라성점,경기 안산시 단원구 원곡동846-4 베스트프라자 1층 120호,경기도,안산시
482,부개주공점,인천광역시 부평구  길주남로 157201,인천광역시,부평구
483,일산백송점,"경기도 고양시 일산동구 백석로 177101(백석동, 백송마을임광상가)",경기도,고양시
484,인천계산점,인천광역시 계양구 용종로 2,인천광역시,계양구
485,인천부개점,인천 부평구 부개동124-35번지  1층,인천광역시,부평구
486,부개일신점,인천광역시 부평구  동수로 169-1,인천광역시,부평구
487,이천마장점,경기 이천시 마장면 오천로12,경기도,이천시
488,안산원곡점,경기 안산시 단원구 원곡동761-4,경기도,안산시
489,안산초지점(올리브치킨),"경기도 안산시 단원구 초지로 90 (초지동, 태영프라자",경기도,안산시
490,굴포천점,"인천광역시 부평구 충선로203번길 16 (삼산동, 창성프101,102호",인천광역시,부평구
491,"계양구청점(치킨앤비어,명변1)","인천광역시 계양구 오조산로45번길 11203,204,205호 (계산동, 한빛프라자)",인천광역시,계양구
492,양주고읍점(2)(cafe),"경기도 양주시 고읍남로 23131호(광사동, 메가시티프라자)",경기도,양주시
493,봉담행복점(cafe),경기 화성시 봉담읍 상리21-3번지,경기도,화성시
494,이천신둔점,경기도 이천시 경충대로2996번길 54 (사음동),경기도,이천시
495,부평삼산타운점,인천 부평구 삼산동440-1 삼산타운상가 107호,인천광역시,부평구
496,고잔신도시점,"경기도 안산시 상록구 해양1로 15 (사동, 안산고잔6차104,105호",경기도,안산시
497,만수점,"인천광역시 남동구 담방로21번길 55 (만수동, 뉴서울1층 6호",인천광역시,남동구
498,인천작전2점,인천 계양구 작전동64-1 삼보아파트상가 A-106,인천광역시,계양구
499,백석2점,경기도 고양시 일산동구 중앙로 1123 흰돌마을2단지아백상가동 1층 140호,경기도,고양시
500,신길거모점,경기도 안산시 단원구 중앙대로 415 (신길동)105호,경기도,안산시
501,인천계산3점,인천 계양구 계산2동916-5,인천광역시,계양구
502,용인천리점,경기 용인시 처인구 이동면 천리234-10,경기도,용인시
503,동탄수변점(올리브치킨),경기도 화성시 동탄신리천로 278 (오산동)1층 117호,경기도,화성시
504,일산식사지구점,경기도 고양시 일산동구 위시티4로 79 위시티일산블루203,경기도,고양시
505,인천작전역점,인천 계양구 작전동871-60 1층 4호,인천광역시,계양구
506,부평4점(cafe),인천 부평구 부평4동441-36번지 부평빌딩1층,인천광역시,부평구
507,백석점,경기 양주시 백석읍 복지리130-8,경기도,양주시
508,일산백마점(Cafe),경기 고양시 일산동구 마두동908 외1필 정발빌딩 1층 101호,경기도,고양시
509,계산역점,인천광역시 계양구 경명대로 1091 (계산동)에이동 1층,인천광역시,계양구
510,인천만수2점,인천 남동구 만수5동 912-12,인천광역시,남동구
511,시흥월곶점,경기 시흥시 월곶동1009-2번지 월곶중앙프라자 104호,경기도,시흥시
512,부평2점,인천 부평구 부평2동756-103,인천광역시,부평구
513,인천산곡점,인천 부평구 산곡4동137-13  혜성프라자103호,인천광역시,부평구
514,인천효성점,"인천광역시 계양구 효서로 182 (효성동, 풍림아파트)상가동 106호",인천광역시,계양구
515,동탄산업단지점,경기도 화성시 동탄면 동탄기흥로 147-13205호(센터프라자),경기도,화성시
516,인천간석점,인천 남동구 간석3동34-20번지,인천광역시,남동구
517,이천송정점,"경기 이천시 송정동375-2,9 금정프라자 1동 B103호",경기도,이천시
518,인천구월캐슬점,인천 남동구 구월동24 롯데캐슬골드상가 201,인천광역시,남동구
519,백운점(올리브카페+참숯),"인천 부평구 산곡동경원대로 1258-1, 1층",인천광역시,부평구
520,인천논현2점,인천 남동구 논현동593-9번지 논현프라자 101호,인천광역시,남동구
521,일산하늘마을점,"경기도 고양시 일산동구 하늘마을로 76 101(중산동,하늘마을제상가동)",경기도,고양시
522,일산라페스타점,"경기도 고양시 일산동구 무궁화로 20-18 (장항동, 하1층 107호",경기도,고양시
523,한화지구점,"인천광역시 남동구 앵고개로815번길 20 (논현동, 소래비상가동 1층 102호",인천광역시,남동구
524,인천구월점,"인천광역시 남동구 성리로35번길 20-1 (구월동,1층2호",인천광역시,남동구
525,동암역점,인천광역시 부평구 동암남로 1 (십정동)2층,인천광역시,부평구
526,인천청천점,인천광역시 부평구 마장로 475 (청천동),인천광역시,부평구
527,정왕본동점,경기도 시흥시 정왕시장길 25 (정왕동)1층 102호,경기도,시흥시
528,강선점,경기 고양시 일산서구 주엽동83 강선마을 상가동1층,경기도,고양시
529,시화베니키아호텔점,"경기도 시흥시 평안상가4길 21 (정왕동, 시흥관광호텔A동 1,2층",경기도,시흥시
530,시화함현마을점,경기 시흥시 정왕동 1879-5,경기도,시흥시
531,양주옥정중앙점(올리브카페),경기도 양주시 옥정로 226 (옥정동)115호,경기도,양주시
532,김포풍무점,"경기도 김포시 풍무로96번길 40 (풍무동, 풍무자이아풍무자이1단지B04호",경기도,김포시
533,일산후곡점,"경기도 고양시 일산서구 강선로 141 (일산동, 후곡마후곡마을 16단지 아파트 상가 119호",경기도,고양시
534,일산중산행운점,"경기도 고양시 일산동구 탄중로 426 (중산동, 중산마중산동,중산마을1층",경기도,고양시
535,인천산곡행운점,인천광역시 부평구 원적로 291 (산곡동)1층,인천광역시,부평구
536,옥정호수공원점(올리브치킨),경기도 양주시 옥정동로 187 (옥정동)106호,경기도,양주시
537,양주덕계점,경기 양주시 덕계동456-1,경기도,양주시
538,이천증포점,경기도 이천시 아리역로 25 (증포동),경기도,이천시
539,인천간석역점,인천 남동구 간석4동390-14,인천광역시,남동구
540,일산원마운트점,"경기도 고양시 일산서구 한류월드로 300(대화동,원마운트1층,1251호)",경기도,고양시
541,인천논현점,"인천광역시 남동구 호구포로 212(논현동,대양프라자1층102호)",인천광역시,남동구
542,포천송우행운점,경기도 포천시 소흘읍 솔모루로 40,경기도,포천시
543,오산궐동점,경기 오산시 궐동626-4 1층,경기도,오산시
544,일산문촌점,"경기 고양시 일산서구 주엽동18번지 자유프라자 108,109호",경기도,고양시
545,시화정왕2호점,"경기도 시흥시 서촌상가3길 17 (정왕동, 명지프라자)",경기도,시흥시
546,시화정왕점,경기 시흥시 정왕동 1866-6,경기도,시흥시
547,정남점,경기 화성시 정남면 괘랑리1051-1 번지,경기도,화성시
548,이천중리점,경기도 이천시 경충대로2586번길 31 (중리동),경기도,이천시
549,김포사우점,"경기도 김포시 사우중로74번길 39 (사우동, 다이안월102호",경기도,김포시
550,인천구월2점,인천 남구 주안동1554-3번지,인천광역시,남구
551,일산탄현점(1명변),경기 고양시 일산서구 탄현동1491-5번지 1층,경기도,고양시
552,후곡행복점,"경기도 고양시 일산서구 킨텍스로 458 (일산동, 후곡102호(일산동,후곡마을 상가동)",경기도,고양시
553,송우점,경기 포천시 소흘읍 송우리 726-15번지,경기도,포천시
554,양평개군점,경기 양평군 개군면 부리453-47,경기도,양평군
555,인천주안점,인천 남구 주안동88-3번지,인천광역시,남구
556,양주광적점,경기도 양주시 광적면 삼일로 4103,경기도,양주시
557,오산시청점(올리브치킨),"경기도 오산시 성호대로 123 (오산동, 오산그린프라자107-1호",경기도,오산시
558,인천가좌점(2)(올리브카페),인천광역시 서구 건지로348번길 27 (가좌동),인천광역시,서구
559,여주금사점,경기 여주군 금사면 이포리185-25,경기도,여주시
560,인천주안북부점,인천 남구 주안동14-51 1층,인천광역시,남구
561,인천문학점,인천광역시 남구 매소홀로 550-2(문학동),인천광역시,남구
562,가평설악점,경기 가평군 설악면 신천리462-14,경기도,가평군
563,양주덕정점,"경기도 양주시 회정로109번길 47 (덕정동, 명진빌라)102(덕정동,A동)",경기도,양주시
564,파주봉일천점,경기도 파주시 조리읍 봉천로 37-14,경기도,파주시
565,인천신현점,인천 서구 신현동 278~295280-4,인천광역시,서구
566,북변감정점,경기도 김포시 봉화로167번길 10 (감정동),경기도,김포시
567,인천서구청점,인천광역시 서구 승학로 310 (연희동)1층,인천광역시,서구
568,일산대화마을점,"경기 고양시 일산서구 대화동 1~19941580, 한라아파트상가동 107~108호",경기도,고양시
569,인천연수점,인천 연수구 동춘동925번지 한양1차상가 105호,인천광역시,연수구
570,용인송전점,경기도 용인시 처인구 이동면 경기동로687번길 3재승빌딩1층제1호,경기도,용인시
571,인천학익점,인천 남구 학익동244-33,인천광역시,남구
572,파주야당점,경기도 파주시 경의로 1070 (야당동),경기도,파주시
573,인천인하대점,"인천 남구 용현동35-7, 1층",인천광역시,남구
574,포천가산점,경기도 포천시 가산면 선마로 238,경기도,포천시
575,김포불로점,인천 서구 불로동불로지구39블럭 불로금호어울림상가101호,인천광역시,서구
576,광탄점,경기 파주시 광탄면신산리 358-17,경기도,파주시
577,인천도화점(올리브치킨),인천광역시 남구 숙골로 114 (도화동)108호(도화타워),인천광역시,남구
578,이천부발점,경기 이천시 부발읍 무촌리224-2 1층,경기도,이천시
579,인천동춘점,"인천광역시 연수구 앵고개로254번길 19-6(동춘동, 1층일부(1호))",인천광역시,연수구
580,인천당하점(express2)(2),"인천광역시 서구 청마로167번안길 17 (당하동, 선혜프115호",인천광역시,서구
581,인천제물포점,인천 남구 숭의4동1-64,인천광역시,남구
582,운정한울점,"경기도 파주시 한울로 102 (동패동, 한울마을6단지 상103호",경기도,파주시
583,인천청라점,인천 서구 연희동796-13 중흥클래스 2차상가 101호,인천광역시,서구
584,화성시청점(올리브카페),경기도 화성시 남양읍 역골로 63-2,경기도,화성시
585,마전우선점,인천광역시 서구 완정로 46 (마전동)1동 5호 6호,인천광역시,서구
586,송도캠퍼스타운점,인천 연수구 송도동 149 C동 203호,인천광역시,연수구
587,인천송림점,인천 동구 송림동125-19번지,인천광역시,동구
588,파주운정점,"경기도 파주시 미래로 562 (와동동, 가람마을9단지남",경기도,파주시
589,인천옥련점,인천 연수구 옥련동371 지상1층 101호,인천광역시,연수구
590,인하대역점,"인천광역시 남구 독배로 311 (용현동, 비젼프라자)1층 101호",인천광역시,남구
591,송도라마다호텔BBQ타운점,"인천광역시 연수구 능허대로267번길 29 (동춘동)106,107호",인천광역시,연수구
592,운정스타점,경기도 파주시 가람로51번길 16-33 (와동동),경기도,파주시
593,청라타워점,"인천광역시 서구 청라커낼로260번길 7-19(경서동,청라에이스프라자107호)",인천광역시,서구
594,가평현리점(올리브치킨),경기도 가평군 조종면 현창로 681층,경기도,가평군
595,한강센트럴자이점(올리브카페),"경기도 김포시 태장로 845 (장기동, 한강센트럴자이1101호",경기도,김포시
596,인천용현점,인천 남구 용현동 556-58 101호,인천광역시,남구
597,양평용문점,경기도 양평군 용문면 다문중앙1길9-21층,경기도,양평군
598,장기수변점,"경기도 김포시 김포한강2로23번길 10 (장기동, 라베니1층 121호 122호",경기도,김포시
599,장기수변점2호점(분점),"경기도 김포시 김포한강2로 23번길 10, B118호 (장기",경기도,김포시
600,파주금촌로데오점,"경기도 파주시 금빛로 24-9(금촌동,조인원프라자2층 202호)",경기도,파주시
601,김포운양행복점,경기도 김포시 김포한강1로 227 (운양동)101호(광장프라자1동),경기도,김포시
602,금촌점,경기도 파주시 금정16길 6 (금촌동)73-19,경기도,파주시
603,SK이천하이닉스점,경기도 이천시 부발읍 경충대로 2102101,경기도,이천시
604,운정2점,"경기도 파주시 청암로 14 (목동동, 산내마을8단지)",경기도,파주시
605,송도센트럴파크점,"인천광역시 연수구 컨벤시아대로42번길 61 (송도동, 817-104",인천광역시,연수구
606,김포장기점,경기 김포시 장기동 450~12001916-2,경기도,김포시
607,금촌새말행운점,경기도 파주시 정담길 30 (아동동)106호,경기도,파주시
608,송도첨단점(올리브치킨),"인천광역시 연수구 첨단대로 80 (송도동, 레지던스라에이동 109-2호",인천광역시,연수구
609,양주은현점,경기도 양주시 은현면 은현로 69,경기도,양주시
610,교하신도시점,"경기도 파주시 책향기로 439 (동패동, 책향기마을동문204호",경기도,파주시
611,인천단봉오류점,"인천광역시 서구 봉화로 18 (왕길동, 드림파크 어울림209동 101호",인천광역시,서구
612,향남스타점,"경기도 화성시 향남읍 발안로 116, 204(중앙프라자)",경기도,화성시
613,송도신도시점,"인천광역시 연수구 컨벤시아대로274번길 15 (송도동, 상가동 1층 2호",인천광역시,연수구
614,김포마산점(올리브치킨),"경기 김포시 마산동김포한강8로 165,108호",경기도,김포시
615,동두천송내점,경기 동두천시 지행동719-3 현대프라자 1층 107호,경기도,동두천시
616,김포학운점,경기도 김포시 양촌읍 황금로48번길 5-11,경기도,김포시
617,향남부영점(express)(2),경기도 화성시 향남읍 하길로 70상가동 103호,경기도,화성시
618,생연점,경기도 동두천시 생골로 24 (생연동)104호,경기도,동두천시
619,포천중앙점,"경기 포천시 신읍동191-35,37,38",경기도,포천시
620,양평지평점,경기도 양평군 지평면 지평의병로 83,경기도,양평군
621,경기사강점,경기도 화성시 송산면 사강로 159106호~107호,경기도,화성시
622,김포구래점,경기 김포시 구래동 6883-11 애플상가 105호,경기도,김포시
